artist,country,city,latitude,longitude,address,state,state_pop
Girls Against Boys,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Godhead,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Gray Matter,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Hoover,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Jawbox,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
John Fahey,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Jukebox the Ghost,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Lilys,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Marty Friedman,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
One Last Wish,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Periphery,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Pussy Galore,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Q and Not U,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Reflux,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Rites of Spring,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Royal Trux,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
Shudder To Think,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
The Crownhate Ruin,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
The Dismemberment Plan,United States,Washington,38.8950368,-77.0365427,"Washington, District of Columbia, United States",D.C.,603814
